Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped
597775,42.0625,-4.125,-8.625,-0.929931640625,-0.08331298828125,-0.00665283203125,0.35809326171875,0.03,-0.01,0,-0.7,1.47,9.66,29,0,0,3,2,0,1150,0,2016-08-22 15:02:32.338
597785,42.0625,-4.0625,-8.625,-0.929931640625,-0.0833740234375,-0.00653076171875,0.3580322265625,0.04,0.04,-0.02,-0.7,1.47,9.66,29,0,0,3,2,0,1151,0,2016-08-22 15:02:32.348
597795,42.0625,-4.0625,-8.625,-0.929931640625,-0.08343505859375,-0.00640869140625,0.3580322265625,0.06,0.06,-0.07,-0.7,1.47,9.66,29,0,0,3,2,0,1152,0,2016-08-22 15:02:32.358
597805,42.0625,-4.0625,-8.6875,-0.929931640625,-0.08349609375,-0.00628662109375,0.3580322265625,0.09,0.12,-0.04,-0.7,1.48,9.66,29,0,0,3,2,0,1153,0,2016-08-22 15:02:32.368
597815,42.0625,-4.0625,-8.6875,-0.92999267578125,-0.0836181640625,-0.0062255859375,0.35791015625,0.13,0.11,0.06,-0.69,1.48,9.66,29,0,0,3,2,0,1154,0,2016-08-22 15:02:32.378
597825,42.0625,-4.0625,-8.6875,-0.9300537109375,-0.083740234375,-0.00616455078125,0.35772705078125,0.13,0.11,0.06,-0.69,1.48,9.66,29,0,0,3,2,0,1155,0,2016-08-22 15:02:32.388
597835,42,-4.0625,-8.6875,-0.93011474609375,-0.083740234375,-0.00616455078125,0.3575439453125,0.14,0.12,0.09,-0.69,1.48,9.66,29,0,0,3,2,0,1156,0,2016-08-22 15:02:32.398
597845,42,-4.0625,-8.6875,-0.93017578125,-0.0836181640625,-0.0062255859375,0.357421875,0.06,0.11,-0.04,-0.7,1.47,9.66,29,0,0,3,2,0,1157,0,2016-08-22 15:02:32.408
597855,42,-4.0625,-8.625,-0.93023681640625,-0.0833740234375,-0.00640869140625,0.3572998046875,0,0.05,-0.01,-0.7,1.46,9.67,29,0,0,3,2,0,1158,0,2016-08-22 15:02:32.418
597865,42,-4.0625,-8.625,-0.9302978515625,-0.08306884765625,-0.006591796875,0.35723876953125,0,-0.01,-0.05,-0.7,1.46,9.67,29,0,0,3,2,0,1159,0,2016-08-22 15:02:32.428
597875,42,-4.0625,-8.5625,-0.93035888671875,-0.082763671875,-0.0068359375,0.35711669921875,0,-0.01,-0.05,-0.7,1.46,9.67,29,0,0,3,2,0,1160,0,2016-08-22 15:02:32.438
597885,41.9375,-4.125,-8.5,-0.930419921875,-0.0823974609375,-0.007080078125,0.3570556640625,0,-0.05,0,-0.7,1.45,9.67,29,0,0,3,2,0,1161,0,2016-08-22 15:02:32.448
597895,41.9375,-4.125,-8.4375,-0.93048095703125,-0.08203125,-0.00738525390625,0.35693359375,0.05,-0.05,-0.1,-0.71,1.43,9.67,29,0,0,3,2,0,1162,0,2016-08-22 15:02:32.458
597905,41.9375,-4.125,-8.4375,-0.9305419921875,-0.0816650390625,-0.00762939453125,0.3568115234375,0.02,-0.06,0,-0.71,1.42,9.67,29,0,0,3,2,0,1163,0,2016-08-22 15:02:32.468
597915,41.875,-4.125,-8.375,-0.9306640625,-0.08135986328125,-0.0079345703125,0.35662841796875,0.02,-0.04,0,-0.71,1.42,9.67,29,0,0,3,2,0,1164,0,2016-08-22 15:02:32.478
597925,41.875,-4.1875,-8.3125,-0.9307861328125,-0.0810546875,-0.0081787109375,0.3564453125,0.02,-0.04,0,-0.71,1.42,9.67,29,0,0,3,2,0,1165,0,2016-08-22 15:02:32.488
597935,41.875,-4.1875,-8.3125,-0.93084716796875,-0.08087158203125,-0.0084228515625,0.35626220703125,0.01,0.03,0,-0.71,1.41,9.67,29,0,0,3,2,0,1166,0,2016-08-22 15:02:32.498
597945,41.8125,-4.1875,-8.25,-0.93096923828125,-0.0806884765625,-0.00860595703125,0.35601806640625,0,0.14,-0.07,-0.72,1.4,9.67,29,0,0,3,2,0,1167,0,2016-08-22 15:02:32.508
597955,41.8125,-4.1875,-8.25,-0.9310302734375,-0.08056640625,-0.0087890625,0.3558349609375,0,0.18,-0.04,-0.72,1.4,9.67,29,0,0,3,2,0,1168,0,2016-08-22 15:02:32.518
597965,41.75,-4.1875,-8.25,-0.93109130859375,-0.08038330078125,-0.009033203125,0.35565185546875,0,0.19,-0.05,-0.72,1.39,9.67,29,0,0,3,2,0,1169,0,2016-08-22 15:02:32.528
597975,41.75,-4.25,-8.1875,-0.93121337890625,-0.080078125,-0.0093994140625,0.35546875,0,0.19,-0.05,-0.72,1.39,9.67,29,0,0,3,2,0,1170,0,2016-08-22 15:02:32.538
597985,41.75,-4.25,-8.125,-0.9312744140625,-0.07965087890625,-0.00982666015625,0.3553466796875,0,0.18,0,-0.73,1.38,9.68,29,0,0,3,2,0,1171,0,2016-08-22 15:02:32.548
597995,41.75,-4.3125,-8.0625,-0.93133544921875,-0.07916259765625,-0.01025390625,0.3553466796875,0,0.05,-0.08,-0.74,1.36,9.68,29,0,0,3,2,0,1172,0,2016-08-22 15:02:32.558
