Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped,X_MeanAdjIntegral_0.995,Y_MeanAdjIntegral_0.995,Z_MeanAdjIntegral_0.995,Euler_H_Diff1Sec,Euler_H_Diff2Sec,Euler_H_Diff3Sec,GestureNumber,GestureName,Bad
3471766,168.625,14.4375,-112.25,0.05572509765625,-0.1427001953125,-0.814208984375,-0.55999755859375,-0.06,0.04,0.42,2.45,8.78,-3.59,29,3,3,3,3,0,70960,-1,-0.180864226416837,0.33311196980655,-0.234602650877178,54.9375,-148.125,-5.0625,0,Relax,OK
3471866,168,14.4375,-111.4375,0.05926513671875,-0.13641357421875,-0.81134033203125,-0.56536865234375,0.12,0.18,0.22,2.45,8.83,-3.46,29,3,3,3,3,0,70970,-1,-0.144336853558275,0.336476782136724,-0.178243884924652,50.5625,-148.125,-7.3125,0,Relax,OK
3471966,167.8125,14.625,-110.5,0.06097412109375,-0.13519287109375,-0.80694580078125,-0.5716552734375,0.16,0.14,-0.34,2.47,8.89,-3.29,29,3,3,3,3,0,70980,-1,-0.092595346092443,0.350596303340892,-0.149616038810306,40.875,-145.3125,-7.5625,0,Relax,OK
3472066,167.4375,15.0625,-108.9375,0.0638427734375,-0.1361083984375,-0.7989501953125,-0.58233642578125,0.17,0.22,0.24,2.54,8.96,-3.06,29,3,3,3,3,0,70990,-1,-0.0436430386607045,0.343486852616968,-0.0916050271973547,27.5,113.4375,-0.875,0,Relax,OK
3472166,167.375,15.1875,-108.4375,0.06463623046875,-0.1358642578125,-0.796630859375,-0.58544921875,-0.16,0.12,-0.04,2.56,8.97,-2.99,29,3,3,3,3,0,71000,-1,-0.0106345305370531,0.343041578546569,-0.0465337815954871,17.5625,112,-5.0625,0,Relax,OK
3472266,167.6875,14.9375,-107.6875,0.063720703125,-0.1331787109375,-0.79315185546875,-0.59088134765625,-0.25,0.13,0.2,2.53,9.03,-2.84,29,3,3,3,3,0,71010,-1,-0.00499544463402661,0.347846462078226,-0.0184745030820354,8.9375,110.3125,-28.125,0,Relax,OK
3472366,168.5625,14.875,-104.4375,0.0614013671875,-0.1318359375,-0.776611328125,-0.61297607421875,0.37,0.5,-0.18,2.51,9.2,-2.25,29,3,3,3,3,0,71020,-1,0.0334008716922305,0.361540341995727,0.0117716244150691,5.375,111.0625,119.375,0,Relax,OK
3472466,169.8125,14.4375,-98.6875,0.05792236328125,-0.1251220703125,-0.74676513671875,-0.65057373046875,0.29,-0.1,0.09,2.44,9.4,-1.35,29,3,3,3,3,0,71030,-1,0.0980260337627127,0.344141395679729,0.0329168479675482,3.5625,54.9375,-105.4375,0,Relax,OK
3472566,170.5625,14.125,-96.75,0.05462646484375,-0.12335205078125,-0.73626708984375,-0.6630859375,-0.1,0.07,0.31,2.39,9.44,-1.12,29,3,3,3,3,0,71040,-1,0.100701981127976,0.304210099147879,0.106202194726762,2.5625,53,-125.625,0,Relax,OK
3472666,170.75,14.1875,-97.1875,0.0531005859375,-0.1265869140625,-0.7381591796875,-0.6605224609375,0.2,0.29,0.23,2.4,9.43,-1.19,29,3,3,3,3,0,71050,-1,0.138888083439018,0.298769649421093,0.160564855742006,2.375,57.625,-137.3125,0,Relax,OK
3472766,170.875,14.125,-96.5625,0.0528564453125,-0.12542724609375,-0.7349853515625,-0.664306640625,0.02,-0.35,0.67,2.39,9.44,-1.09,29,3,3,3,3,0,71060,-1,0.163079257452029,0.286141251556397,0.180421719114621,2.25,57.1875,-145.875,0,Relax,OK
3472866,170.875,14.0625,-97.0625,0.05267333984375,-0.1256103515625,-0.73760986328125,-0.66131591796875,-0.05,-0.08,0.21,2.39,9.43,-1.17,29,3,3,3,3,0,71070,-1,0.195207043926186,0.27757031015532,0.215562390919466,2.875,53.4375,-145.25,0,Relax,OK
3472966,171.125,13.875,-96.8125,0.05120849609375,-0.1241455078125,-0.73651123046875,-0.6629638671875,-0.09,0.01,0.28,2.35,9.45,-1.13,29,3,3,3,3,0,71080,-1,0.19945719111018,0.275851480667379,0.238189421393621,3.3125,44.1875,-142,0,Relax,OK
3473066,171.25,13.6875,-96.625,0.05047607421875,-0.12249755859375,-0.73583984375,-0.6640625,0.14,0.2,0.13,2.32,9.46,-1.1,29,3,3,3,3,0,71090,-1,0.222631722735411,0.263836671050743,0.271410793627791,3.8125,31.3125,117.25,0,Relax,OK
3473166,171.125,13.8125,-96.625,0.0511474609375,-0.123291015625,-0.73553466796875,-0.6641845703125,-0.22,0.09,0.15,2.34,9.45,-1.1,29,3,3,3,3,0,71100,-1,0.22594515603928,0.2514364621029,0.293641392668125,3.75,21.3125,115.75,0,Relax,OK
3473266,171.5625,13.6875,-96.3125,0.04888916015625,-0.12408447265625,-0.7335205078125,-0.66644287109375,-0.05,-0.02,0.39,2.32,9.46,-1.04,29,3,3,3,3,0,71110,-1,0.234714530563682,0.238223366056634,0.327425498347925,3.875,12.8125,114.1875,0,Relax,OK
3473366,172.75,13,-96.5625,0.04193115234375,-0.12274169921875,-0.73541259765625,-0.66510009765625,0.4,0.09,-0.2,2.2,9.49,-1.09,29,3,3,3,3,0,71120,-1,0.246938072591222,0.218005944525083,0.355372164516862,4.1875,9.5625,115.25,0,Relax,OK
3473466,172.5,13.0625,-96.5625,0.04339599609375,-0.12200927734375,-0.7357177734375,-0.664794921875,0.25,-0.16,0.27,2.21,9.48,-1.1,29,3,3,3,3,0,71130,-1,0.306499572388102,0.218922613713851,0.327803242884578,2.6875,6.25,57.625,0,Relax,OK
3473566,171.75,13.5,-96.75,0.0474853515625,-0.1234130859375,-0.7362060546875,-0.6636962890625,-0.2,0.21,0.16,2.29,9.46,-1.12,29,3,3,3,3,0,71140,-1,0.320131786915393,0.218250234803598,0.337160779085101,1.1875,3.75,54.1875,0,Relax,OK
3473666,172.25,12.875,-95.6875,0.04541015625,-0.11737060546875,-0.731201171875,-0.67047119140625,-0.43,0,0.05,2.19,9.51,-0.94,29,3,3,3,3,0,71150,-1,0.296940748738248,0.216188644677283,0.349703671603992,1.5,3.875,59.125,0,Relax,OK
3473766,172.5625,12.75,-94.625,0.04364013671875,-0.11663818359375,-0.7252197265625,-0.6771240234375,0.33,-0.1,0.28,2.16,9.53,-0.77,29,3,3,3,3,0,71160,-1,0.313304942226496,0.196482315906303,0.359307460986758,1.6875,3.9375,58.875,0,Relax,OK
3473866,173,12.75,-93.75,0.04150390625,-0.1181640625,-0.7198486328125,-0.6827392578125,0.05,0.23,0.07,2.16,9.54,-0.63,29,3,3,3,3,0,71170,-1,0.344660384127622,0.187383213061369,0.379740367488739,2.125,5,55.5625,0,Relax,OK
3473966,173.1875,12.1875,-93.375,0.04058837890625,-0.11187744140625,-0.71875,-0.68505859375,-0.39,-0.27,0.56,2.07,9.56,-0.57,29,3,3,3,3,0,71180,-1,0.344236766915058,0.173054796021348,0.389844425930954,2.0625,5.375,46.25,0,Relax,OK
3474066,172.9375,12.4375,-94.0625,0.0418701171875,-0.114501953125,-0.722412109375,-0.68060302734375,-0.11,-0.42,0.64,2.12,9.54,-0.68,29,3,3,3,3,0,71190,-1,0.348989714578203,0.168774767597735,0.403691701850155,1.6875,5.5,33,0,Relax,OK
3474166,173.3125,12.4375,-94.125,0.03936767578125,-0.11700439453125,-0.7222900390625,-0.68048095703125,0.15,-0.09,0.26,2.11,9.54,-0.69,29,3,3,3,3,0,71200,-1,0.356879449443353,0.147769881318888,0.455120390141668,2.1875,5.9375,23.5,0,Relax,OK
3474266,172.9375,12.625,-94.375,0.04150390625,-0.116943359375,-0.72393798828125,-0.67864990234375,0.25,0.03,-0.15,2.15,9.53,-0.73,29,3,3,3,3,0,71210,-1,0.385408453688909,0.132373664604062,0.4617037189553,1.375,5.25,14.1875,0,Relax,OK
3474366,172.5,13.0625,-94.375,0.0443115234375,-0.11944580078125,-0.72344970703125,-0.67852783203125,0,0.38,-0.15,2.22,9.52,-0.72,29,3,3,3,3,0,71220,-1,0.379899089886505,0.120052428924765,0.477163393051523,-0.25,3.9375,9.3125,0,Relax,OK
3474466,172,13.375,-93.4375,0.04766845703125,-0.11968994140625,-0.71783447265625,-0.6842041015625,-0.3,0.1,0.22,2.28,9.51,-0.57,29,3,3,3,3,0,71230,-1,0.356742315883007,0.10023031718396,0.494675944847176,-0.5,2.1875,5.75,0,Relax,OK
3474566,171.9375,13.4375,-93.8125,0.0478515625,-0.12060546875,-0.7196044921875,-0.68218994140625,-0.04,0.14,0.31,2.28,9.51,-0.63,29,3,3,3,3,0,71240,-1,0.349705315141463,0.0831059725914206,0.521388800752956,0.1875,1.375,3.9375,0,Relax,OK
3474666,172.25,13.0625,-93.8125,0.0458984375,-0.11724853515625,-0.72021484375,-0.68218994140625,0.1,0.25,0.06,2.21,9.53,-0.63,29,3,3,3,3,0,71250,-1,0.357515904464462,0.0778043180315617,0.520177640331296,0,1.5,3.875,0,Relax,OK
3474766,172.25,12.9375,-92.875,0.04644775390625,-0.11456298828125,-0.7152099609375,-0.6878662109375,-0.04,-0.01,0.15,2.19,9.54,-0.48,29,3,3,3,3,0,71260,-1,0.369362013380329,0.0538172661360495,0.516790941716018,-0.3125,1.375,3.625,0,Relax,OK
3474866,172.625,12.5,-92.5,0.04437255859375,-0.11151123046875,-0.7135009765625,-0.6903076171875,-0.17,0,0.17,2.13,9.56,-0.42,29,3,3,3,3,0,71270,-1,0.348019093231417,0.039012757190296,0.5058025622469,-0.375,1.75,4.625,0,Relax,OK
3474966,172.75,12.5,-92.375,0.04364013671875,-0.11181640625,-0.7127685546875,-0.6910400390625,0.25,0.07,0.21,2.12,9.56,-0.4,29,3,3,3,3,0,71280,-1,0.366045225468323,0.0284501877529771,0.510653636710332,-0.4375,1.625,4.9375,0,Relax,OK
3475066,172.3125,12.75,-92.375,0.046142578125,-0.11212158203125,-0.71258544921875,-0.6910400390625,-0.16,0.08,0.05,2.16,9.55,-0.39,29,3,3,3,3,0,71290,-1,0.372512265306528,0.0207486105201173,0.496008793158948,-0.625,1.0625,4.875,0,Relax,OK
3475166,171.875,13,-93.125,0.04840087890625,-0.11358642578125,-0.71673583984375,-0.68634033203125,-0.18,0.08,0.02,2.2,9.54,-0.52,29,3,3,3,3,0,71300,-1,0.354148354070449,0.0061120889146503,0.48260094736521,-1.4375,0.75,4.5,0,Relax,OK
3475266,171.875,13.125,-93.3125,0.048583984375,-0.11480712890625,-0.7176513671875,-0.68511962890625,-0.03,-0.03,0.3,2.22,9.53,-0.55,29,3,3,3,3,0,71310,-1,0.352730405158753,0.0058788038043889,0.458407664666991,-1.0625,0.3125,4.1875,1,ClapIn2,OK
3475366,172,13.0625,-93.8125,0.04766845703125,-0.11590576171875,-0.72052001953125,-0.6820068359375,-0.16,0.01,0.13,2.22,9.52,-0.63,29,3,3,3,3,0,71320,-1,0.348580789980043,0.00505033863784231,0.432187374757587,-0.5,-0.75,3.4375,1,ClapIn2,OK
3475466,171.9375,13.3125,-93.875,0.0478515625,-0.11834716796875,-0.72039794921875,-0.6817626953125,0.03,0.04,0.12,2.25,9.52,-0.64,29,3,3,3,3,0,71330,-1,0.336214750567859,0.00285352388758349,0.397676553986215,-0.0625,-0.5625,2.125,1,ClapIn2,OK
3475566,172,13.375,-93.4375,0.04766845703125,-0.11944580078125,-0.71771240234375,-0.68438720703125,-0.13,0.11,0,2.27,9.52,-0.57,29,3,3,3,3,0,71340,-1,0.319735088030261,0.00187742353955499,0.366131019116121,0.0625,0.25,1.4375,1,ClapIn2,OK
3475666,172.3125,13.125,-93.0625,0.04608154296875,-0.11767578125,-0.7156982421875,-0.6868896484375,-0.26,0.19,0,2.23,9.53,-0.51,29,3,3,3,3,0,71350,-1,0.267741680167042,-0.00588239734753087,0.335581757175366,0.0625,0.0625,1.5625,1,ClapIn2,OK
3475766,172.5,13.0625,-92.75,0.04486083984375,-0.1177978515625,-0.71392822265625,-0.68878173828125,0.3,-0.04,0.2,2.21,9.54,-0.46,29,3,3,3,3,0,71360,-1,0.267729108165598,-0.019238736123307,0.319324196184246,0.25,-0.0625,1.625,1,ClapIn2,OK
3475866,172.5625,12.9375,-92.8125,0.044677734375,-0.1163330078125,-0.7147216796875,-0.688232421875,-0.14,0.03,-0.03,2.19,9.54,-0.47,29,3,3,3,3,0,71370,-1,0.257637185499361,-0.0265520928903698,0.295965096170404,-0.0625,-0.4375,1.6875,1,ClapIn2,OK
3475966,172.625,12.8125,-92.3125,0.0445556640625,-0.11492919921875,-0.71185302734375,-0.69140625,-0.1,0.1,0.03,2.18,9.55,-0.39,29,3,3,3,3,0,71380,-1,0.226907570198594,-0.0260291538230365,0.260675146862178,-0.125,-0.5625,1.5,1,ClapIn2,OK
3476066,172.125,13.125,-91.125,0.04791259765625,-0.11444091796875,-0.70465087890625,-0.6986083984375,0.36,0.36,0,2.23,9.54,-0.18,29,3,3,3,3,0,71390,-1,0.227015728938688,-0.0256001170680405,0.245124797802276,-0.1875,-0.8125,0.875,1,ClapIn2,OK
3476166,171.9375,12.8125,-89.9375,0.0496826171875,-0.1082763671875,-0.69842529296875,-0.7056884765625,-0.2,-0.08,0.12,2.17,9.56,0,29,3,3,3,3,0,71400,-1,0.206563301226209,-0.0502154440071237,0.235271917823285,0.0625,-1.375,0.8125,1,ClapIn2,OK
3476266,172.25,12.5,-89.875,0.047607421875,-0.10650634765625,-0.6986083984375,-0.70587158203125,-0.11,0.02,0.09,2.12,9.57,0.01,29,3,3,3,3,0,71410,-1,0.1775158737966,-0.0645176316579931,0.212126249305132,0.375,-0.6875,0.6875,2,ClapIn1,OK
3476366,172.25,12.8125,-89.875,0.0477294921875,-0.1104736328125,-0.69775390625,-0.7061767578125,0.1,0.08,0.09,2.18,9.56,0.01,29,3,3,3,3,0,71420,-1,0.175275283193931,-0.0612610616562357,0.19301510169057,0.25,-0.25,-0.5,2,ClapIn1,OK
3476466,172.4375,12.8125,-89.4375,0.04644775390625,-0.11126708984375,-0.69512939453125,-0.708740234375,-0.1,0.03,0,2.17,9.56,0.08,29,3,3,3,3,0,71430,-1,0.169700590317936,-0.0622190338640628,0.172474886862569,0.5,0.4375,-0.0625,2,ClapIn1,OK
3476566,172.3125,13.125,-89.375,0.04754638671875,-0.11358642578125,-0.69415283203125,-0.709228515625,-0.07,0.1,-0.06,2.22,9.54,0.1,29,3,3,3,3,0,71440,-1,0.149495517083861,-0.0660001642932641,0.150323237798985,0.3125,0.375,0.5625,2,ClapIn1,OK
3476666,172.4375,13.125,-89.1875,0.04656982421875,-0.1151123046875,-0.69281005859375,-0.7103271484375,-0.07,0.03,0,2.23,9.54,0.13,29,3,3,3,3,0,71450,-1,0.13312994183428,-0.0603881956819752,0.123030220612913,0.125,0.1875,0.1875,2,ClapIn1,OK
3476766,172.5,12.9375,-88.625,0.04669189453125,-0.1119384765625,-0.69012451171875,-0.71343994140625,0.64,0.77,0.5,2.19,9.55,0.21,29,3,3,3,3,0,71460,-1,0.14957159043485,-0.0372460528208616,0.107192582831038,0,0.25,-0.0625,2,ClapIn1,OK
3476866,172.25,15.6875,-74.0625,0.05364990234375,-0.130615234375,-0.5924072265625,-0.79315185546875,4.58,4.46,5.07,2.65,9.07,2.58,29,3,3,3,3,0,71470,-1,0.405331392992488,0.528055585989381,0.360923183072214,-0.3125,-0.375,-0.75,2,ClapIn1,OK
3476966,167.625,25.4375,-56.8125,0.09271240234375,-0.20068359375,-0.4613037109375,-0.8592529296875,-0.59,1.33,-0.54,4.39,7.19,5,29,3,3,3,3,0,71480,-1,0.500897138021535,0.905224108673181,0.434956239552211,-5,-5.125,-5.5625,2,ClapIn1,OK
3477066,162.8125,35.25,-42.5625,0.13433837890625,-0.2816162109375,-0.336181640625,-0.88861083984375,-1.92,0.71,-3.8,5.79,5.11,6.03,29,3,3,3,3,0,71490,-1,0.476532392605715,1.08934567261503,0.135709144207772,-9.3125,-9.5,-10.125,2,ClapIn1,OK
3477166,160.4375,42.3125,-28.5625,0.15380859375,-0.33233642578125,-0.254638671875,-0.89501953125,-4.07,0.87,-7.09,6.64,3.31,6.4,29,3,3,3,3,0,71500,-1,0.156480839109363,1.01275047644996,-0.330440281292721,-11.5,-11.4375,-12.875,2,ClapIn1,OK
3477266,155.6875,39.9375,-20.1875,0.19482421875,-0.308837890625,-0.21234130859375,-0.9063720703125,-4.19,-0.82,-6.14,6.21,2.53,7.15,29,3,3,3,3,0,71510,-1,-0.278823370100336,0.843899527557566,-0.978538042241828,-16.5625,-16.1875,-17.25,3,Clap,OK
3477366,148.8125,28.875,-17,0.25738525390625,-0.20697021484375,-0.19635009765625,-0.9232177734375,-2.57,-1.24,-5.03,4.49,2.56,8.32,29,3,3,3,3,0,71520,-1,-0.561848281439362,0.620636656466198,-1.4901505938769,-23.4375,-23.1875,-23.6875,3,Clap,OK
3477466,143.6875,8.9375,-19.625,0.3060302734375,-0.02252197265625,-0.1851806640625,-0.93359375,-2.09,-0.44,-1.7,1.52,3.25,9.12,29,3,3,3,3,0,71530,-1,-0.702290173979866,0.472389479057978,-1.74520706533196,-28.75,-28.25,-28.3125,3,Clap,OK
3477566,141,-9.875,-23.0625,0.3255615234375,0.14898681640625,-0.15740966796875,-0.92034912109375,-12.7,-2.47,22.37,-1.68,3.79,8.88,29,3,3,3,3,0,71540,-1,-1.20596198015899,0.50408839092321,-0.572614516822656,-31.3125,-31,-30.9375,3,Clap,OK
3477666,142,-7.625,-31.6875,0.31231689453125,0.1539306640625,-0.23382568359375,-0.9078369140625,-0.89,0.33,1.34,-1.3,5.1,8.26,29,3,3,3,3,0,71550,-1,-1.4309645790623,0.521285420802216,-0.112392118983564,-30.4375,-30.3125,-30.25,3,Clap,OK
3477766,143.1875,-8.125,-28.5625,0.30511474609375,0.14678955078125,-0.20916748046875,-0.9173583984375,-0.26,-0.16,-0.21,-1.39,4.64,8.52,29,3,3,3,3,0,71560,-1,-1.34634241658898,0.499707923267148,-0.199151196290853,-29.3125,-29.3125,-29.0625,3,Clap,OK
3477866,143.375,-8.375,-26.125,0.30517578125,0.14208984375,-0.18951416015625,-0.92236328125,0.17,-1.63,-0.95,-1.43,4.27,8.7,29,3,3,3,3,0,71570,-1,-1.22238809905474,0.390719132914957,-0.288019932804385,-28.875,-29.1875,-29.25,3,Clap,OK
3477966,145.75,-8.75,-27,0.28546142578125,0.14361572265625,-0.1983642578125,-0.92657470703125,-0.71,-2.02,-0.76,-1.49,4.4,8.63,29,3,3,3,3,0,71580,-1,-1.15114899659114,0.160011474586571,-0.358275115500473,-21.875,-26.875,-27,3,Clap,OK
3478066,151.125,-9.5,-28.375,0.2406005859375,0.14349365234375,-0.21392822265625,-0.935791015625,-1.18,0.63,-0.31,-1.62,4.6,8.5,29,3,3,3,3,0,71590,-1,-1.13431779374148,0.0676451138822655,-0.417264686417317,-11.6875,-21,-21.1875,3,Clap,OK
3478166,155.4375,-9,-30.875,0.20428466796875,0.1361083984375,-0.24029541015625,-0.93914794921875,-0.67,0.24,0.23,-1.54,4.97,8.31,29,3,3,3,3,0,71600,-1,-1.10542318839996,0.111709242987323,-0.393557118211303,-5,-16.5,-16.4375,3,Clap,OK
3478266,161.1875,-9.9375,-33.875,0.1552734375,0.1365966796875,-0.26953125,-0.9405517578125,0.94,-1.07,3.81,-1.69,5.38,8.01,29,3,3,3,3,0,71610,-1,-0.98370282857749,-0.0592813183312013,-0.290655006803831,5.5,-11.0625,-10.6875,0,Relax,OK
3478366,165.25,-6.3125,-34.625,0.1221923828125,0.09552001953125,-0.28668212890625,-0.94537353515625,0.75,-2.27,-2.26,-1.08,5.54,8.01,29,3,3,3,3,0,71620,-1,-0.831062645239051,0.155752897124284,-0.149900477750324,16.4375,-7,-6.75,0,Relax,OK
3478466,167.625,-4.875,-38.75,0.10137939453125,0.08062744140625,-0.32421875,-0.93707275390625,0.83,-0.95,-0.03,-0.83,6.11,7.61,29,3,3,3,3,0,71630,-1,-0.762400400442201,0.12299539483654,-0.141417848182784,23.9375,-4.8125,-4.3125,0,Relax,OK
3478566,168.4375,-4.375,-40.8125,0.09405517578125,0.0758056640625,-0.34246826171875,-0.93170166015625,-0.64,-2.08,0.76,-0.75,6.39,7.39,29,3,3,3,3,0,71640,-1,-0.718430214951832,0.0494345384699262,-0.0696840321992482,27.4375,-3.875,-3.5625,0,Relax,OK
3478666,170.9375,-3.9375,-49,0.07177734375,0.070556640625,-0.409912109375,-0.90655517578125,-0.01,1.7,0.14,-0.67,7.38,6.41,29,3,3,3,3,0,71650,-1,-0.629414387241166,0.0122600032675056,-0.0509947639185887,28.9375,-1.5,-1.375,0,Relax,OK
3478766,173.0625,-2.6875,-53.25,0.05401611328125,0.053466796875,-0.4454345703125,-0.89208984375,0.03,0.48,-0.03,-0.46,7.84,5.85,29,3,3,3,3,0,71660,-1,-0.55474267239404,-0.0947717303662173,-0.0178206690415944,29.875,0.5625,0.5625,0,Relax,OK
3478866,173.75,-1.9375,-56.3125,0.0478515625,0.04498291015625,-0.47015380859375,-0.880126953125,0.17,-0.11,-0.07,-0.33,8.15,5.43,29,3,3,3,3,0,71670,-1,-0.481759432525866,-0.0629673723468041,-0.0332559936646074,30.375,1.5,1.1875,0,Relax,OK
3478966,173.3125,-1.375,-57.6875,0.05084228515625,0.0419921875,-0.480712890625,-0.8743896484375,0.1,0.17,0.56,-0.24,8.28,5.23,29,3,3,3,3,0,71680,-1,-0.418796544843204,-0.0674303852319171,-0.0220800971199573,27.5625,5.6875,0.6875,0,Relax,OK
3479066,173.25,-1.6875,-57.875,0.0511474609375,0.04541015625,-0.48211669921875,-0.8734130859375,0.22,-0.3,0.34,-0.29,8.3,5.2,29,3,3,3,3,0,71690,-1,-0.345601405930728,-0.104390787706619,0.0209043280133515,22.125,10.4375,1.125,0,Relax,OK
3479166,173.375,-1.625,-57.5,0.05047607421875,0.04449462890625,-0.4793701171875,-0.875,0.06,0,0.13,-0.28,8.27,5.26,29,3,3,3,3,0,71700,-1,-0.270482194105377,-0.12360099055199,0.0471174817626344,17.9375,12.9375,1.4375,0,Relax,OK
3479266,173.3125,-1.6875,-57.5,0.0509033203125,0.044921875,-0.47930908203125,-0.875,-0.04,-0.44,-0.19,-0.29,8.27,5.26,29,3,3,3,3,0,71710,-1,-0.227308526663671,-0.170062277817952,0.0575256828651685,12.125,17.625,1.0625,0,Relax,OK
3479366,173.6875,-1.3125,-58.3125,0.0478515625,0.0404052734375,-0.486083984375,-0.87164306640625,-0.1,-0.41,0.43,-0.23,8.34,5.14,29,3,3,3,3,0,71720,-1,-0.196770200556739,-0.191122314362463,0.0717743347015808,8.4375,24.875,1.4375,0,Relax,OK
3479466,174.4375,-1.4375,-59.5,0.041748046875,0.03875732421875,-0.49493408203125,-0.8670654296875,0.42,-0.02,0.29,-0.25,8.44,4.97,29,3,3,3,3,0,71730,-1,-0.135989059305586,-0.212629087708674,0.0971306082238939,6.8125,30.75,2,0,Relax,OK
3479566,175.1875,-1.8125,-58.625,0.0364990234375,0.0389404296875,-0.4886474609375,-0.870849609375,-0.17,-0.54,0.25,-0.31,8.37,5.09,29,3,3,3,3,0,71740,-1,-0.0627636054429279,-0.210692199573325,0.105825350107274,6.75,34.1875,2.875,0,Relax,OK
3479666,175.6875,-2.25,-58.375,0.03253173828125,0.041259765625,-0.48681640625,-0.8719482421875,0.05,-0.23,0.1,-0.39,8.35,5.12,29,3,3,3,3,0,71750,-1,-0.0377325714664901,-0.249054624959694,0.115448726653553,4.75,33.6875,3.25,0,Relax,OK
3479766,175.5,-1.9375,-58.5,0.03399658203125,0.0396728515625,-0.48773193359375,-0.87139892578125,0.49,-0.01,0.08,-0.35,8.36,5.1,29,3,3,3,3,0,71760,-1,0.0372637364815716,-0.253758131481829,0.118392895117688,2.4375,32.3125,3,0,Relax,OK
3479866,174.9375,-1.625,-58.8125,0.0380859375,0.0367431640625,-0.49017333984375,-0.8699951171875,-0.28,-0.32,0.17,-0.26,8.39,5.06,29,3,3,3,3,0,71770,-1,0.0780334560299306,-0.274576342350862,0.131339634323174,1.1875,31.5625,2.6875,0,Relax,OK
3479966,174.5,-0.8125,-59.8125,0.041748046875,0.03216552734375,-0.49755859375,-0.8658447265625,-0.13,-0.05,0.07,-0.13,8.47,4.93,29,3,3,3,3,0,71780,-1,0.0826999480273667,-0.257664285068191,0.112730665597311,1.1875,28.75,6.875,0,Relax,OK
3480066,173.3125,-0.0625,-60.375,0.05035400390625,0.0299072265625,-0.50201416015625,-0.86285400390625,0.1,0,0.28,0,8.5,4.87,29,3,3,3,3,0,71790,-1,0.12327238820383,-0.273902003667706,0.142023988362481,0.0625,22.1875,10.5,0,Relax,OK
3480166,173.1875,-0.25,-59.625,0.0511474609375,0.03192138671875,-0.49658203125,-0.86590576171875,-0.26,0.19,-0.19,-0.04,8.45,4.96,29,3,3,3,3,0,71800,-1,0.14064750052991,-0.303824058129106,0.1634635713484,-0.1875,17.75,12.75,0,Relax,OK
3480266,173.625,-0.625,-59.9375,0.04779052734375,0.03424072265625,-0.49859619140625,-0.86480712890625,0.12,0.3,0.08,-0.12,8.48,4.9,29,3,3,3,3,0,71810,-1,0.158971546990604,-0.323059352826769,0.171860133433036,0.3125,12.4375,17.9375,0,Relax,OK
3480366,174.3125,-1,-60.5,0.0426025390625,0.03515625,-0.50286865234375,-0.86260986328125,0.29,-0.6,0.4,-0.16,8.55,4.78,29,3,3,3,3,0,71820,-1,0.20929575151043,-0.361077639293031,0.214786389724831,0.625,9.0625,25.5,0,Relax,OK
3480466,174.25,-0.625,-61.3125,0.042724609375,0.03204345703125,-0.50921630859375,-0.8590087890625,0.18,0.04,-0.06,-0.11,8.6,4.7,29,3,3,3,3,0,71830,-1,0.253342252916642,-0.340379196259055,0.200980380079815,-0.1875,6.625,30.5625,0,Relax,OK
3480566,173.9375,-0.5625,-61.1875,0.04541015625,0.03277587890625,-0.50811767578125,-0.8594970703125,-0.25,-0.1,-0.01,-0.11,8.59,4.71,29,3,3,3,3,0,71840,-1,0.268538873960853,-0.335337341268423,0.193383821883599,-1.25,5.5,32.9375,0,Relax,OK
3480666,173.75,-0.375,-61.6875,0.04656982421875,0.03167724609375,-0.51177978515625,-0.8572998046875,-0.24,-0.08,0.04,-0.06,8.63,4.64,29,3,3,3,3,0,71850,-1,0.269358322839446,-0.35449478212095,0.202816747087493,-1.9375,2.8125,31.75,0,Relax,OK
3480766,174,-0.3125,-61.875,0.0445556640625,0.0302734375,-0.51361083984375,-0.8563232421875,-0.19,-0.07,0.2,-0.06,8.65,4.6,29,3,3,3,3,0,71860,-1,0.278267209443456,-0.365320459068513,0.224854391444671,-1.5,0.9375,30.8125,0,Relax,OK
3480866,174.375,-0.625,-62.125,0.0418701171875,0.0316162109375,-0.51544189453125,-0.8553466796875,0.09,-0.05,-0.04,-0.1,8.67,4.57,29,3,3,3,3,0,71870,-1,0.298125723750201,-0.363208012626629,0.226832260799161,-0.5625,0.625,31,0,Relax,OK
3480966,174.3125,-0.6875,-62.25,0.04217529296875,0.03302001953125,-0.51593017578125,-0.85498046875,0.04,-0.21,-0.04,-0.12,8.67,4.56,29,3,3,3,3,0,71880,-1,0.324662378269486,-0.357655299029231,0.219584087599049,-0.1875,1,28.5625,0,Relax,OK
3481066,174.125,-0.75,-62.5625,0.04345703125,0.03411865234375,-0.5184326171875,-0.85333251953125,-0.08,0.03,0.07,-0.12,8.7,4.51,29,3,3,3,3,0,71890,-1,0.34471840400626,-0.371456933804542,0.225456268014942,0.8125,0.875,23,0,Relax,OK
