EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,X_MeanAdjIntegral_0.995,Y_MeanAdjIntegral_0.995,Z_MeanAdjIntegral_0.995,GestureNumber,GestureName
70.75,1.9375,-24.9375,-0.795654297,-0.16607666,0.139770508,0.565551758,0.03,-0.25,-0.17,0.33,4.14,8.88,0.530685508,-0.002733829,0.028387483,0,Relax
70.8125,1.8125,-25.375,-0.79498291,-0.169433594,0.14074707,0.565246582,0.06,-0.38,-0.23,0.31,4.2,8.85,0.547781641,-0.02633823,0.014547618,0,Relax
70.5,2,-44.125,-0.756530762,-0.295776367,0.23260498,0.534851074,0.02,-0.48,-1.91,0.34,6.82,7.02,0.542892544,-0.206043104,-0.042458808,4,ScrewOut
67,3.75,-103.4375,-0.516418457,-0.623596191,0.476928711,0.34197998,-0.28,-1.54,-4.19,0.64,9.51,-2.28,0.564432124,-0.448761331,-0.216196799,4,ScrewOut
253.1875,1.3125,-144.1875,-0.25378418,-0.763793945,0.567687988,0.173034668,-0.35,1.08,-2,0.23,5.72,-7.95,0.588396425,-0.249556827,-0.455463975,4,ScrewOut
252.75,1.5625,-152.75,-0.198242188,-0.782287598,0.576477051,0.127990723,0.61,0.57,-1.2,0.27,4.48,-8.71,0.609115311,-0.142395019,-0.558798592,4,ScrewOut
252.9375,2.75,-153.625,-0.198059082,-0.782592773,0.578796387,0.11541748,0.37,0.44,-0.24,0.47,4.35,-8.77,0.673673097,-0.077739138,-0.559783477,4,ScrewOut
254.25,3.625,-147.4375,-0.243164063,-0.764953613,0.579223633,0.142150879,0.19,3.34,-2.31,0.62,5.26,-8.25,0.680277611,0.113799426,-0.628389081,4,ScrewOut
67.6875,4.6875,-97.125,-0.549499512,-0.585998535,0.467651367,0.368713379,0.3,0.47,-5.79,0.8,9.69,-1.21,0.676974194,0.212308548,-0.866033915,4,ScrewOut
70.625,-0.625,-21.8125,-0.801086426,-0.157897949,0.104919434,0.567749023,-0.4,-10.89,0.55,-0.11,3.64,9.1,0.737315846,-0.26694911,-1.27387751,4,ScrewOut
69.1875,-3.6875,-17.875,-0.8125,-0.146484375,0.061218262,0.560913086,-0.71,-0.64,1.63,-0.63,3,9.31,0.708968273,-0.291495949,-1.162366756,0,Relax
68.9375,-5.125,-17,-0.814453125,-0.147583008,0.046203613,0.559265137,-0.59,0.66,0.35,-0.88,2.86,9.33,0.608975816,-0.315525483,-0.962917847,0,Relax
69.25,-4.9375,-17.1875,-0.812805176,-0.147766113,0.04876709,0.561340332,-0.25,-0.02,0.16,-0.85,2.89,9.33,0.559395876,-0.324439124,-0.866795496,0,Relax
70,-4.4375,-18.1875,-0.807922363,-0.151855469,0.058349609,0.566345215,-0.01,0.11,-0.07,-0.76,3.05,9.28,0.530637215,-0.316866868,-0.782374942,0,Relax
70.6875,-4,-18.5,-0.804443359,-0.151672363,0.063964844,0.570800781,0.13,-0.12,-0.05,-0.68,3.1,9.27,0.513619224,-0.306885576,-0.706252525,0,Relax
71,-3.5625,-18.875,-0.80267334,-0.151794434,0.069335938,0.572570801,0.02,0.05,0.01,-0.61,3.16,9.26,0.498190965,-0.271870918,-0.64876364,0,Relax
71,-3.1875,-19.4375,-0.802062988,-0.153808594,0.074890137,0.572265625,0.09,0.02,-0.09,-0.54,3.25,9.23,0.478155355,-0.241409497,-0.597576298,0,Relax
70.8125,-2.9375,-20.25,-0.801818848,-0.15826416,0.080627441,0.570556641,0.01,0.09,-0.04,-0.5,3.39,9.18,0.457098392,-0.217572686,-0.54289761,0,Relax
70.6875,-2.75,-20.625,-0.802001953,-0.160461426,0.08380127,0.569213867,-0.05,-0.17,-0.2,-0.47,3.45,9.16,0.430862808,-0.204249542,-0.489476225,0,Relax
70.5,-2.6875,-21.0625,-0.80255127,-0.163208008,0.085754395,0.567382813,0.02,-0.29,-0.06,-0.46,3.52,9.13,0.413203876,-0.187549441,-0.435889997,0,Relax
70.5,-2.5625,-21.4375,-0.802062988,-0.165405273,0.088500977,0.566955566,-0.03,-0.07,0.04,-0.44,3.58,9.11,0.390564155,-0.16630742,-0.375354553,0,Relax
70.375,-2.375,-21.375,-0.80279541,-0.163330078,0.089294434,0.566467285,-0.04,-0.06,0.03,-0.4,3.56,9.12,0.369148907,-0.15275372,-0.318403591,0,Relax
70.3125,-2.125,-21.1875,-0.803527832,-0.161132813,0.090270996,0.565917969,0.02,-0.11,-0.15,-0.36,3.54,9.13,0.35464877,-0.146880467,-0.269765872,0,Relax
70.25,-2.0625,-21.0625,-0.803894043,-0.160461426,0.090393066,0.565551758,-0.01,-0.12,-0.16,-0.35,3.53,9.14,0.334826182,-0.136942956,-0.229106053,0,Relax
70.125,-2,-21.0625,-0.804382324,-0.16015625,0.090515137,0.564880371,-0.05,-0.27,0.06,-0.34,3.52,9.14,0.317688011,-0.123588417,-0.187524489,0,Relax
70.0625,-2,-21.0625,-0.8046875,-0.159973145,0.090270996,0.56451416,-0.16,-0.27,0.06,-0.34,3.52,9.14,0.299051869,-0.112390402,-0.152534465,0,Relax
70.125,-2,-21.125,-0.804321289,-0.160461426,0.090881348,0.564880371,0.02,0.03,-0.04,-0.34,3.54,9.13,0.282526561,-0.105436277,-0.110707767,0,Relax
70.0625,-1.875,-21.375,-0.804199219,-0.16204834,0.092712402,0.56427002,0,1.3,-0.44,-0.32,3.57,9.12,0.271537644,-0.044492165,-0.086623344,7,DragLeft
65.75,-1.375,-20.375,-0.826416016,-0.155700684,0.085754395,0.534240723,-1.72,4.69,-0.43,-0.21,3.39,9.19,0.174339429,0.245143065,-0.08225006,7,DragLeft
49.1875,0.9375,-16.375,-0.899780273,-0.126098633,0.067443848,0.41229248,-1.99,4.64,-1.12,0.22,2.68,9.42,-0.060179796,0.692376684,-0.090449526,7,DragLeft
23.8125,3,-10.1875,-0.974182129,-0.081726074,0.044494629,0.205688477,-2.86,-2.71,-0.65,0.53,1.68,9.64,-0.282749647,0.687371049,-0.123084256,7,DragLeft
1.9375,2.9375,-8.1875,-0.996948242,-0.071228027,0.027099609,0.017089844,-2.48,-4.28,-0.22,0.48,1.39,9.69,-0.534700622,0.306866758,-0.114661693,7,DragLeft
350.5,1.9375,-10.1875,-0.992492676,-0.090270996,0.00982666,-0.082092285,-0.77,-5.22,0.44,0.31,1.81,9.63,-0.646413994,-0.096604343,-0.01957639,7,DragLeft
351.875,1.125,-18.1875,-0.984863281,-0.158569336,-0.001220703,-0.069946289,-1.52,-4.35,2.05,0.19,3.06,9.31,-0.710828949,-0.593217375,0.163249116,7,DragLeft
6.625,-1.4375,-15.5625,-0.989013672,-0.136169434,-0.005187988,0.057556152,-2.12,-0.97,0.23,-0.25,2.63,9.44,-0.834486552,-0.905721937,0.29686592,7,DragLeft
26.9375,-3.75,-8.1875,-0.969360352,-0.077148438,-0.015380859,0.232727051,-2.84,0.82,-1.14,-0.64,1.39,9.68,-1.000919477,-0.82630461,0.294038148,7,DragLeft
46.4375,-2.9375,-5,-0.917602539,-0.05065918,-0.006591797,0.394165039,-2.46,0.77,-2.15,-0.51,0.86,9.75,-1.225221061,-0.48503081,0.242396404,7,DragLeft
60.5625,-1.125,-9.0625,-0.860778809,-0.073364258,0.031433105,0.502624512,-0.87,1.9,-0.98,-0.19,1.54,9.68,-1.33062898,-0.142771482,0.146192777,7,DragLeft
67.5,-0.6875,-13.375,-0.825744629,-0.100341797,0.059509277,0.551879883,0.43,1.44,0.13,-0.12,2.26,9.53,-1.224431561,0.041320744,0.139194364,7,DragLeft
69.375,-0.75,-15.5625,-0.814453125,-0.11529541,0.071594238,0.564086914,0.25,0.83,0.23,-0.13,2.63,9.44,-1.078537551,0.168683783,0.188230372,7,DragLeft
69.5,-0.0625,-16.8125,-0.812744141,-0.12097168,0.082763672,0.563903809,0.18,0.21,-0.18,-0.01,2.84,9.38,-0.977342596,0.187956807,0.235379112,0,Relax
69.5625,0.75,-17.625,-0.811340332,-0.122253418,0.093078613,0.563964844,-0.02,-0.37,-0.27,0.12,2.97,9.34,-0.888127173,0.171345329,0.246655682,0,Relax
69.5,0.9375,-18.25,-0.810974121,-0.125305176,0.097595215,0.563110352,0.01,-0.37,-0.17,0.16,3.07,9.31,-0.803703529,0.160306144,0.242542012,0,Relax
69.6875,0.875,-18.3125,-0.809875488,-0.126159668,0.09777832,0.564453125,0.06,-0.17,0.09,0.15,3.08,9.3,-0.72431372,0.144805766,0.269686732,0,Relax
69.875,0.875,-18.4375,-0.808898926,-0.126586914,0.098571777,0.565673828,0.06,0.16,-0.23,0.15,3.1,9.3,-0.644564255,0.154713509,0.289135694,0,Relax
69.8125,0.9375,-18.5,-0.809143066,-0.127197266,0.099304199,0.565002441,-0.03,-0.13,-0.14,0.16,3.11,9.29,-0.573460338,0.155641919,0.301126062,0,Relax
69.875,1.3125,-18.8125,-0.808410645,-0.127075195,0.10369873,0.565307617,-0.19,0.14,-0.21,0.23,3.16,9.27,-0.525798563,0.158299934,0.316895402,0,Relax
69.8125,1.8125,-19.3125,-0.808227539,-0.128234863,0.109619141,0.564147949,0.03,0.06,-0.02,0.31,3.24,9.24,-0.467986189,0.178393664,0.319581116,0,Relax
69.5,2.3125,-19.875,-0.809082031,-0.130310059,0.116027832,0.561157227,0.29,-0.43,-0.02,0.4,3.34,9.2,-0.386793129,0.163884633,0.333609883,0,Relax
69.25,2.5,-20.1875,-0.809692383,-0.132080078,0.118041992,0.559509277,0.1,-0.03,-0.12,0.42,3.39,9.19,-0.308899626,0.15047094,0.345322879,0,Relax
69.1875,2.3125,-20.375,-0.809936523,-0.133911133,0.1171875,0.558898926,0.04,-0.08,-0.09,0.39,3.41,9.18,-0.252084217,0.14837539,0.358170566,0,Relax
69.125,2.125,-20.375,-0.809997559,-0.135253906,0.116333008,0.558654785,-0.06,-0.01,0.03,0.36,3.42,9.18,-0.201813953,0.145433845,0.373490449,0,Relax
69.125,2.0625,-20.625,-0.809936523,-0.137023926,0.116821289,0.558227539,0,-0.14,0.01,0.35,3.44,9.17,-0.153237472,0.146719464,0.394105694,0,Relax
69.1875,2,-20.625,-0.809692383,-0.137451172,0.116821289,0.55847168,0.01,-0.23,0,0.34,3.45,9.17,-0.107851589,0.123449542,0.410616656,0,Relax
69.4375,1.9375,-20.75,-0.808166504,-0.137939453,0.117248535,0.56048584,-0.01,0,-0.1,0.34,3.47,9.16,-0.063718135,0.118700455,0.412808744,0,Relax
69.5625,1.9375,-20.9375,-0.807250977,-0.139465332,0.118347168,0.561096191,0,0.15,-0.28,0.33,3.51,9.14,-0.018285737,0.127260803,0.400764085,0,Relax
69.4375,1.875,-21.1875,-0.807617188,-0.141357422,0.118652344,0.560119629,0,0.04,-0.13,0.32,3.54,9.13,0.018554529,0.130150572,0.392017622,0,Relax
69.3125,1.8125,-21.1875,-0.808227539,-0.142272949,0.118041992,0.559082031,0.04,-0.03,0,0.31,3.55,9.13,0.059584252,0.123673816,0.397459321,0,Relax
69.25,1.8125,-21.25,-0.80859375,-0.14239502,0.118347168,0.558410645,0.02,-0.04,-0.11,0.31,3.55,9.13,0.099968094,0.128994358,0.398916375,0,Relax
69.125,1.875,-21.125,-0.809265137,-0.141479492,0.117858887,0.557861328,0,-0.23,-0.13,0.32,3.53,9.14,0.133653262,0.126805688,0.383281207,0,Relax
69.1875,2,-21.1875,-0.80871582,-0.141479492,0.119384766,0.558288574,0.02,0.01,-0.25,0.34,3.55,9.13,0.168707023,0.117535719,0.353491713,0,Relax
69.3125,1.9375,-21.3125,-0.808227539,-0.142272949,0.119262695,0.558776855,-0.09,0.15,-0.08,0.33,3.56,9.13,0.19974095,0.119144926,0.322972329,0,Relax
69.1875,1.8125,-21.3125,-0.808654785,-0.142822266,0.118713379,0.558227539,-0.01,-0.31,-0.07,0.31,3.56,9.13,0.22723773,0.115834435,0.307831759,0,Relax
69.25,1.8125,-21.25,-0.808532715,-0.14276123,0.118530273,0.558410645,-0.02,-0.21,-0.03,0.31,3.56,9.13,0.25477053,0.098796857,0.298044969,0,Relax
69.3125,1.75,-21.3125,-0.808044434,-0.143188477,0.118591309,0.559020996,-0.01,-0.03,-0.06,0.31,3.56,9.12,0.282207054,0.092794432,0.286258286,0,Relax
69.375,1.75,-21.4375,-0.807556152,-0.143859863,0.11895752,0.559509277,0,-0.17,-0.06,0.3,3.58,9.12,0.306350294,0.086545775,0.275984893,0,Relax
69.5,1.75,-21.4375,-0.807189941,-0.143676758,0.11920166,0.559997559,-0.08,0,-0.15,0.3,3.58,9.12,0.328142791,0.079563194,0.259881825,0,Relax
69.5,1.8125,-21.375,-0.807006836,-0.143249512,0.119140625,0.560424805,-0.13,0,-0.23,0.31,3.57,9.12,0.34030222,0.082014325,0.240837516,0,Relax
69.5,1.75,-21.5625,-0.806884766,-0.144470215,0.119812012,0.560058594,-0.06,-0.21,-0.16,0.3,3.6,9.11,0.35990155,0.078456508,0.219024866,0,Relax
69.5625,1.6875,-21.875,-0.806091309,-0.147338867,0.121276855,0.560180664,-0.18,-0.05,-0.17,0.29,3.66,9.09,0.373703974,0.073792569,0.210351749,0,Relax
69.625,1.6875,-22.4375,-0.804992676,-0.151062012,0.123718262,0.560241699,0.09,-0.11,-0.25,0.29,3.74,9.05,0.382801725,0.068345426,0.191995666,0,Relax
69.8125,1.75,-23.0625,-0.803405762,-0.154907227,0.127563477,0.56060791,0.05,0.19,-0.1,0.3,3.84,9.01,0.418258045,0.064684201,0.1841598,0,Relax
69.5,1.75,-23.3125,-0.804321289,-0.157226563,0.128601074,0.558410645,-0.36,0.27,-0.06,0.3,3.88,8.99,0.420830274,0.080838077,0.182447343,0,Relax
68.9375,2,-23.75,-0.80657959,-0.159423828,0.131225586,0.553833008,-0.25,0,-0.24,0.34,3.94,8.97,0.40325936,0.077426973,0.170361926,0,Relax
68.5625,2.5,-24.375,-0.807250977,-0.161499023,0.137695313,0.550720215,0.19,-0.36,0.09,0.43,4.04,8.92,0.427291311,0.046707505,0.16253353,0,Relax
68.375,3.25,-24.5625,-0.807617188,-0.159118652,0.145141602,0.548950195,0.44,-0.18,-0.13,0.58,4.08,8.89,0.484726869,0.019544177,0.172470848,0,Relax
68.625,4.125,-25.0625,-0.805358887,-0.158081055,0.153564453,0.550292969,0.39,-0.29,-0.03,0.71,4.15,8.85,0.535668917,0.011502173,0.176738663,0,Relax
68.9375,4.3125,-25.3125,-0.803527832,-0.15826416,0.15625,0.552124023,0.17,-0.17,-0.01,0.74,4.18,8.83,0.579241338,-0.001344408,0.177443872,0,Relax
69.375,4.4375,-25.5625,-0.801269531,-0.158813477,0.158508301,0.554626465,0.06,0.12,-0.17,0.76,4.22,8.81,0.596101497,0.009892966,0.170608778,0,Relax
69.6875,4.5625,-25.5625,-0.799499512,-0.157775879,0.160339355,0.556945801,0.19,0.15,-0.1,0.79,4.22,8.81,0.611784883,0.022179596,0.164450717,0,Relax
69.75,4.6875,-25.4375,-0.799499512,-0.155944824,0.160339355,0.557495117,0.04,0.19,-0.16,0.81,4.19,8.82,0.622347586,0.061096566,0.153409191,0,Relax
69.25,5,-25.25,-0.802001953,-0.154174805,0.161010742,0.554138184,-0.05,0.12,-0.37,0.86,4.17,8.83,0.611758701,0.084022213,0.131892119,0,Relax
68.6875,5.1875,-25.25,-0.804626465,-0.153747559,0.161437988,0.550354004,-0.14,-0.1,-0.19,0.88,4.16,8.83,0.589449005,0.082282448,0.108441291,0,Relax
68.4375,5.125,-25.1875,-0.806030273,-0.153930664,0.160705566,0.548461914,-0.18,-0.21,-0.01,0.88,4.15,8.83,0.561517392,0.05983347,0.097526327,0,Relax
68.5625,5.0625,-25.125,-0.805419922,-0.153686523,0.16015625,0.549621582,0.09,-0.18,-0.15,0.87,4.15,8.84,0.544681292,0.030713547,0.092457706,0,Relax
68.875,4.9375,-25.0625,-0.804321289,-0.153503418,0.159240723,0.551513672,0.28,0.16,1.14,0.85,4.12,8.85,0.553013735,0.016383567,0.115162113,6,Lift
68.375,8.375,-24,-0.807006836,-0.128601074,0.178100586,0.548156738,-1.89,3.54,5.85,1.43,3.95,8.86,0.422805942,0.203861287,0.496252581,6,Lift
62.9375,26,-21.6875,-0.816894531,-0.028686523,0.286010742,0.5,-0.54,0.79,0.19,4.3,3.26,8.18,0.245879672,0.483479298,0.888446317,6,Lift
52.1875,50.9375,-14.0625,-0.805908203,0.113830566,0.426208496,0.394897461,-3.2,-0.91,-3.05,7.61,1.5,5.98,-0.015733634,0.410272668,0.698867087,6,Lift
39,70,7.4375,-0.770996094,0.217529297,0.532470703,0.27331543,-2.73,-1.15,-2.69,9.21,-0.43,3.31,-0.238527613,0.269858984,0.298104932,6,Lift
26.625,74.4375,45.3125,-0.750061035,0.264526367,0.579528809,0.177734375,-1.92,-1.87,-2.38,9.44,-1.87,1.84,-0.438075408,0.115684555,-0.000233596,6,Lift
23.75,73.6875,51.9375,-0.749267578,0.269897461,0.583862305,0.157592773,-1.15,-0.74,-1.89,9.41,-2.16,1.69,-0.524809234,-0.028928238,-0.205661818,6,Lift
28.875,73.0625,30.5625,-0.765563965,0.241760254,0.562561035,0.197387695,-1.28,-1.74,-3.06,9.38,-1.45,2.45,-0.573108569,-0.159050283,-0.450900656,6,Lift
40.3125,63.25,-3.25,-0.798828125,0.166870117,0.497802734,0.293640137,-2.91,-1.05,-2.39,8.76,0.25,4.39,-0.740247166,-0.302456438,-0.697032555,6,Lift
52.625,43.6875,-17.8125,-0.823486328,0.05871582,0.390380859,0.407470703,-2.29,-1.7,-2.82,6.77,2.17,6.74,-0.940717752,-0.380603016,-0.841392572,6,Lift
63.4375,20.75,-23.5,-0.819580078,-0.068115234,0.258361816,0.506896973,-3.17,0.28,-0.59,3.47,3.66,8.4,-1.180386277,-0.345277295,-0.869521329,6,Lift
71.5625,0.875,-25,-0.791931152,-0.171142578,0.133117676,0.570800781,-3.35,2.24,4.25,0.15,4.14,8.88,-1.430582485,-0.127701094,-0.576896252,6,Lift
75.375,-8.1875,-27.25,-0.767150879,-0.230041504,0.084594727,0.592773438,-0.66,2.14,3.3,-1.4,4.44,8.62,-1.484942593,0.145675332,-0.151913029,6,Lift
75.8125,-9.5,-27.6875,-0.76348877,-0.239685059,0.07800293,0.594604492,0.19,0.36,1.3,-1.62,4.49,8.56,-1.360024011,0.233191465,0.074695755,0,Relax
75.5625,-8.0625,-27.5625,-0.765625,-0.231567383,0.08795166,0.593688965,-0.14,0.23,-0.49,-1.37,4.5,8.6,-1.258841435,0.239844471,0.103311309,0,Relax
75,-6.3125,-27.9375,-0.768554688,-0.225708008,0.101379395,0.58996582,0.01,0.03,-0.54,-1.08,4.57,8.6,-1.151423341,0.252435655,0.053964118,0,Relax
73.625,-5.375,-28.1875,-0.776184082,-0.223449707,0.106811523,0.579833984,-0.2,-0.51,-0.05,-0.91,4.61,8.6,-1.052646672,0.213001122,0.012167925,0,Relax
73,-5.3125,-28.5625,-0.777893066,-0.226318359,0.108093262,0.576171875,-0.31,-0.26,0.41,-0.91,4.67,8.57,-0.96557545,0.163063423,0.00498564,0,Relax
73,-5.5625,-28.8125,-0.777404785,-0.229614258,0.10723877,0.575683594,-0.41,0.16,0.46,-0.96,4.71,8.54,-0.886821487,0.135278499,0.025998682,0,Relax
73.125,-5.4375,-28.8125,-0.777038574,-0.228637695,0.108276367,0.57635498,0,-0.4,0.19,-0.92,4.7,8.55,-0.809342614,0.107751238,0.062301395,0,Relax
73.4375,-5.0625,-29.1875,-0.774658203,-0.228942871,0.113952637,0.578369141,-0.04,0.05,-0.15,-0.86,4.77,8.52,-0.721752583,0.10078633,0.060808404,0,Relax
73.6875,-4.75,-29.6875,-0.772644043,-0.230651855,0.119140625,0.579406738,0.05,0.2,-0.29,-0.81,4.84,8.48,-0.634679151,0.109877596,0.040193795,0,Relax
73.5625,-4.5625,-30.1875,-0.772460938,-0.233032227,0.122253418,0.57800293,-0.01,0.16,-0.06,-0.78,4.91,8.44,-0.550288911,0.11084496,0.028459746,0,Relax
73.4375,-4.5,-30.1875,-0.773193359,-0.232971191,0.122497559,0.576965332,-0.06,0.11,0.07,-0.77,4.91,8.44,-0.480695296,0.106574862,0.033391122,0,Relax
73.0625,-4.5,-30.125,-0.77520752,-0.232543945,0.121765137,0.574584961,-0.12,-0.14,0.09,-0.76,4.9,8.45,-0.412946675,0.07919101,0.050647441,0,Relax
72.9375,-4.4375,-30.125,-0.775695801,-0.232421875,0.122070313,0.573913574,-0.13,-0.11,0,-0.75,4.91,8.45,-0.347086149,0.056364434,0.05333208,0,Relax
72.9375,-4.5,-30.125,-0.775695801,-0.232910156,0.12121582,0.573913574,-0.21,-0.15,0.04,-0.77,4.9,8.45,-0.298099803,0.043754531,0.056917583,0,Relax
73.0625,-4.5,-30.0625,-0.775390625,-0.232421875,0.12121582,0.574462891,-0.04,0.04,0.05,-0.77,4.9,8.45,-0.240967942,0.02195708,0.062572314,0,Relax
73.125,-4.375,-30.1875,-0.774719238,-0.232727051,0.122802734,0.574951172,-0.04,0.14,0.08,-0.75,4.92,8.44,-0.183683432,0.022374886,0.065541685,0,Relax
73.1875,-4.1875,-30.1875,-0.774353027,-0.231567383,0.124389648,0.575561523,-0.22,0.02,-0.06,-0.72,4.92,8.45,-0.131650304,0.017456931,0.072523173,0,Relax
73.25,-3.875,-30.1875,-0.774353027,-0.229736328,0.12689209,0.575744629,-0.06,0.03,-0.07,-0.66,4.92,8.45,-0.082018872,0.008528115,0.065754596,0,Relax
73.25,-3.75,-30.1875,-0.774169922,-0.229248047,0.128234863,0.575927734,-0.07,-0.11,-0.04,-0.64,4.92,8.45,-0.032723975,0.000896784,0.063299449,0,Relax
73.3125,-3.625,-30.125,-0.774230957,-0.228271484,0.128479004,0.576171875,0.02,-0.12,-0.06,-0.62,4.91,8.46,0.018598573,-0.006131068,0.063628391,0,Relax
73.3125,-3.4375,-30.1875,-0.773925781,-0.227661133,0.130187988,0.576477051,0.03,-0.03,0.05,-0.59,4.92,8.45,0.069830578,-0.005399668,0.065508507,0,Relax
73.25,-3.25,-30.25,-0.774169922,-0.227111816,0.131774902,0.575927734,-0.12,-0.18,0.02,-0.56,4.93,8.45,0.113879295,-0.009199513,0.068598118,0,Relax
73.1875,-3.125,-30.375,-0.774353027,-0.227478027,0.133117676,0.575256348,-0.07,-0.08,-0.13,-0.54,4.95,8.44,0.15357945,-0.01608452,0.06086455,0,Relax
73.125,-3.25,-30.3125,-0.774841309,-0.227783203,0.132019043,0.574768066,0.08,0,-0.01,-0.56,4.94,8.44,0.196010518,-0.016099622,0.055073937,0,Relax
73,-3.1875,-30.375,-0.775390625,-0.227783203,0.132263184,0.573974609,-0.1,0.06,0,-0.55,4.95,8.44,0.243564283,-0.016556801,0.05648806,0,Relax
72.9375,-3.125,-30.625,-0.77520752,-0.229125977,0.133911133,0.573303223,-0.16,-0.11,0.18,-0.54,4.98,8.42,0.273891068,-0.016066752,0.0641534,0,Relax
72.75,-3.0625,-30.375,-0.776489258,-0.227416992,0.13269043,0.57244873,0,-0.28,0.01,-0.53,4.95,8.44,0.300585945,-0.033131231,0.076314668,0,Relax
72.9375,-3,-30.25,-0.776000977,-0.225891113,0.132995605,0.573669434,-0.04,0.03,-0.13,-0.51,4.93,8.45,0.335108306,-0.044588868,0.074827883,0,Relax
73.0625,-2.875,-30.25,-0.775390625,-0.225219727,0.133911133,0.574523926,-0.03,0.06,0,-0.5,4.93,8.46,0.370074492,-0.040791629,0.069556556,0,Relax
73.0625,-2.875,-30.3125,-0.775024414,-0.225708008,0.135070801,0.574584961,0.01,0.21,-0.11,-0.49,4.95,8.44,0.401906335,-0.049833421,0.072887583,0,Relax
73.125,-2.875,-30.125,-0.775024414,-0.224304199,0.134094238,0.575317383,0.01,0.15,0.02,-0.49,4.91,8.47,0.434300551,-0.045396123,0.070641699,0,Relax
72.3125,-3.125,-28.75,-0.781616211,-0.217163086,0.123413086,0.571533203,2.5,1.8,-0.29,-0.56,4.6,8.64,0.569128529,0.00549941,0.054899224,3,ScrewIn
62.625,-8.9375,-9,-0.848876953,-0.10736084,-0.026428223,0.516906738,-0.35,-0.86,-1.12,-1.71,1.06,9.59,0.712135853,0.054766001,-0.008303894,3,ScrewIn
47.3125,-22.625,18.5,-0.886779785,0.058898926,-0.243164063,0.38861084,-1.2,0.01,-1.08,-4.02,-3.25,8.33,0.595158257,0.074154064,-0.103089936,3,ScrewIn
32.8125,-36.875,44.6875,-0.849487305,0.20880127,-0.414916992,0.250183105,-0.73,-1.06,0.13,-6.02,-5.62,5.3,0.486615558,0.025611557,-0.176360345,3,ScrewIn
27.4375,-41.875,56.8125,-0.814697266,0.266235352,-0.475036621,0.19934082,-0.2,-0.11,0.61,-6.54,-6.11,3.99,0.501383782,-0.035503293,-0.060670788,3,ScrewIn
26.0625,-42.4375,59.6875,-0.806884766,0.282226563,-0.484069824,0.187072754,-0.4,0.94,0.22,-6.62,-6.24,3.64,0.510460416,0.063712627,-0.015221571,3,ScrewIn
23.5,-43.0625,60.1875,-0.808166504,0.291625977,-0.483154297,0.168334961,0.04,-0.7,-0.14,-6.69,-6.21,3.55,0.517724535,0.044714129,0.002942453,3,ScrewIn
24.4375,-41.625,57.9375,-0.81652832,0.286071777,-0.469055176,0.177124023,-0.41,-0.9,-0.04,-6.51,-6.21,3.88,0.530197241,-0.016698,0.000873877,3,ScrewIn
34.5,-35.375,44.375,-0.84942627,0.209716797,-0.406066895,0.263793945,-0.52,-3.21,-0.39,-5.68,-5.59,5.7,0.520288218,-0.228561549,0.022671585,3,ScrewIn
54.375,-22.625,-1.25,-0.872009277,-0.099182129,-0.170043945,0.448181152,-2.1,-0.72,-4.56,-3.77,0.2,9.04,0.40600168,-0.347777383,-0.228147182,3,ScrewIn
67.25,-12.1875,-42.4375,-0.772277832,-0.35925293,0.102050781,0.51385498,1.79,3.7,-4.89,-2.07,6.47,7.07,0.353499275,-0.175297009,-0.619871513,3,ScrewIn
70.9375,-12.375,-37.625,-0.766784668,-0.324157715,0.090637207,0.546630859,0.3,0.3,0.34,-2.11,5.84,7.58,0.466581609,-0.101072704,-0.619654346,0,Relax
71.875,-13.75,-32.0625,-0.772766113,-0.292053223,0.057678223,0.560546875,-0.56,0.6,0.39,-2.33,5.06,8.06,0.44665643,-0.086703653,-0.502245428,0,Relax
72.5,-13.4375,-25,-0.781860352,-0.24206543,0.028381348,0.573852539,-0.26,-0.79,-0.03,-2.28,4.03,8.64,0.431706105,-0.080942405,-0.455995873,0,Relax
73.25,-13.1875,-22.25,-0.782104492,-0.221862793,0.019104004,0.581970215,0.03,-0.31,0.5,-2.23,3.62,8.83,0.452605671,-0.087556837,-0.382680175,0,Relax
73.75,-12.25,-22.4375,-0.780212402,-0.218505859,0.027404785,0.585449219,0.09,0.02,0.43,-2.08,3.65,8.85,0.476083963,-0.082390666,-0.309508198,0,Relax
73.75,-10.9375,-23.125,-0.779968262,-0.216796875,0.040771484,0.585632324,0.22,-0.01,0.11,-1.86,3.78,8.85,0.50010293,-0.080664373,-0.2730786,0,Relax
73.8125,-10.0625,-23.3125,-0.780212402,-0.213684082,0.047973633,0.5859375,-0.12,-0.13,-0.08,-1.72,3.82,8.86,0.502437002,-0.099856226,-0.253650381,0,Relax
74.0625,-9.5,-23.75,-0.778381348,-0.213684082,0.054870605,0.587768555,-0.23,0.24,-0.15,-1.62,3.89,8.85,0.480017003,-0.11211586,-0.238294229,0,Relax
74.125,-9.0625,-23.5,-0.778564453,-0.209960938,0.057067871,0.588684082,0.1,0.18,-0.19,-1.55,3.86,8.87,0.460362506,-0.111176684,-0.219497392,0,Relax
